UID,Account Type,Currency,Side,Amount,Fee,Time(UTC-04:00),Remark,Type
****0219,mainAccount,PYR,Deposit,1.5427,0,2021-11-22 12:53:13,,Spot
****0219,mainAccount,USDT,Withdrawal,42.50477030088,0.08483986088,2021-11-22 12:53:13,,Spot
****0219,mainAccount,USDT,Withdrawal,9.44489224032,0.01885208032,2021-11-22 12:53:21,,Spot
****0219,mainAccount,PYR,Deposit,0.3428,0,2021-11-22 12:53:21,,Spot
****0219,mainAccount,PYR,Deposit,362.5870337,0,2021-11-22 13:05:33,,Spot
****0219,mainAccount,USDT,Withdrawal,9990.06843942175128,19.94025636611128,2021-11-22 13:05:33,,Spot
****0219,mainAccount,USDT,Withdrawal,266.07668190144,0.53109118144,2021-11-22 13:35:39,,Spot
****0219,mainAccount,NAKA,Deposit,62.6272,0,2021-11-22 13:35:39,,Spot
****0219,mainAccount,USDT,Withdrawal,2047.81013324574,4.08744537574,2021-11-22 13:36:04,,Spot
****0219,mainAccount,NAKA,Deposit,481.9987,0,2021-11-22 13:36:04,,Spot
****0219,mainAccount,USDT,Deposit,27100.2,0,2021-11-22 13:58:05,Trading Account,Transfer
****0219,mainAccount,PYR,Deposit,620.01746751,0,2021-11-22 13:59:13,,Spot
****0219,mainAccount,USDT,Withdrawal,17317.5528806549325,34.5659738136825,2021-11-22 13:59:13,,Spot
****0219,mainAccount,USDT,Withdrawal,142.5160632,0.2844632,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,1704.1270512,3.4014512,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,388.10444773,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,296.96328261306,0.59274108306,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,81.0930624,0.1618624,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,60.7402,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,1.4913,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,13.9733,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,13073.7705504,26.0953504,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,1,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,41.8399128,0.0835128,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,17.24035227,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,10.0496592,0.0200592,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,288.9319104,0.5767104,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,517.4143632,1.0327632,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,3,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,465.9884,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,18.4422,0,2021-11-22 14:03:58,,Spot
